experiment,backend,variant,samples,input_size,hidden_size,output_size,epochs,batch_size,num_threads,num_ranks,tile_size,repetition,warmup_reps,t_train,t_loss_eval,t_total,final_loss,updates_per_epoch,global_batch_size,last_global_batch_size
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,512,1,1,0,1,2,102.515418788,3.348973984,105.864392772,0.499999970,16,512,512
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,512,1,1,0,2,2,101.729139656,3.348652966,105.077792622,0.499999970,16,512,512
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,512,1,1,0,3,2,101.729099490,3.349246442,105.078345932,0.499999970,16,512,512
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,512,1,1,0,4,2,101.906095278,3.349094197,105.255189475,0.499999970,16,512,512
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,512,1,1,0,5,2,101.818973195,3.350479295,105.169452490,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,8,1,0,1,2,14.726410490,3.436229084,18.162639573,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,8,1,0,2,2,14.467301270,3.347636383,17.814937653,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,8,1,0,3,2,14.430806179,3.347203968,17.778010147,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,8,1,0,4,2,14.426192025,3.347558159,17.773750184,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,8,1,0,5,2,14.451986307,3.349518158,17.801504465,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,32,1,0,1,2,4.633996353,3.328421941,7.962418294,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,32,1,0,2,2,4.564944780,3.327146109,7.892090889,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,32,1,0,3,2,4.550436880,3.323154908,7.873591788,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,32,1,0,4,2,4.557293102,3.310073046,7.867366148,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,32,1,0,5,2,4.526965016,3.314053470,7.841018487,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,64,1,0,1,2,3.639176311,3.322962925,6.962139236,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,64,1,0,2,2,3.595433468,3.321060333,6.916493801,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,64,1,0,3,2,3.591443788,3.320063327,6.911507115,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,64,1,0,4,2,3.589977261,3.319010420,6.908987680,0.499999970,16,512,512
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,512,64,1,0,5,2,3.591434348,3.319797087,6.911231436,0.499999970,16,512,512
